week,agent_role,action,reward,done,policy_type,model_name,tool_order,llm_order,difference,consensus_gap,state_json,next_state_json,info_json
3,Wholesaler,10,-23.0,False,llm,Qwen/Qwen3-4B,,10,,53,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 6, ""last_order"": 6, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 2, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 56, ""last_order"": 10, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 22.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
3,Distributor,3,-23.0,False,llm,Qwen/Qwen3-4B,,3,,53,"{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 6, ""last_order"": 10, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 10, ""last_order"": 3, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 22.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
3,Factory,50,-23.0,False,llm,Qwen/Qwen3-4B,,50,,53,"{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 10, ""last_order"": 10, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 3, ""last_order"": 50, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 22.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
4,Retailer,56,-153.23984375,False,llm,Qwen/Qwen3-4B,,56,,53,"{""inventory"": 14, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 4, ""last_order"": 56, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 8, ""last_order"": 56, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 119.0, ""bullwhip"": 102.39843749999999, ""negotiation_proposals"": null}"
4,Wholesaler,32,-153.23984375,False,llm,Qwen/Qwen3-4B,,32,,53,"{""inventory"": 0, ""backlog"": 2, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 56, ""last_order"": 10, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 48, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 56, ""last_order"": 32, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 119.0, ""bullwhip"": 102.39843749999999, ""negotiation_proposals"": null}"
4,Distributor,3,-153.23984375,False,llm,Qwen/Qwen3-4B,,3,,53,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 10, ""last_order"": 3, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 13, ""pipeline_inventory"": 13, ""last_customer_demand"": 32, ""last_order"": 3, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 119.0, ""bullwhip"": 102.39843749999999, ""negotiation_proposals"": null}"
4,Factory,35,-153.23984375,False,llm,Qwen/Qwen3-4B,,35,,53,"{""inventory"": 0, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 3, ""last_order"": 50, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 7, ""backlog"": 0, ""incoming_shipments"": 60, ""pipeline_inventory"": 60, ""last_customer_demand"": 3, ""last_order"": 35, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 119.0, ""bullwhip"": 102.39843749999999, ""negotiation_proposals"": null}"
5,Retailer,64,-320.5580078125,False,llm,Qwen/Qwen3-4B,,64,,49,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 8, ""last_order"": 56, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 254.0, ""bullwhip"": 85.580078125, ""negotiation_proposals"": null}"
5,Wholesaler,32,-320.5580078125,False,llm,Qwen/Qwen3-4B,,32,,49,"{""inventory"": 0, ""backlog"": 48, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 56, ""last_order"": 32, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 98, ""incoming_shipments"": 24, ""pipeline_inventory"": 24, ""last_customer_demand"": 64, ""last_order"": 32, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 254.0, ""bullwhip"": 85.580078125, ""negotiation_proposals"": null}"
5,Distributor,15,-320.5580078125,False,llm,Qwen/Qwen3-4B,,15,,49,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 13, ""pipeline_inventory"": 13, ""last_customer_demand"": 32, ""last_order"": 3, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 18, ""incoming_shipments"": 6, ""pipeline_inventory"": 6, ""last_customer_demand"": 32, ""last_order"": 15, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 254.0, ""bullwhip"": 85.580078125, ""negotiation_proposals"": null}"
5,Factory,45,-320.5580078125,False,llm,Qwen/Qwen3-4B,,45,,49,"{""inventory"": 7, ""backlog"": 0, ""incoming_shipments"": 60, ""pipeline_inventory"": 60, ""last_customer_demand"": 3, ""last_order"": 35, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 14, ""backlog"": 0, ""incoming_shipments"": 85, ""pipeline_inventory"": 85, ""last_customer_demand"": 15, ""last_order"": 45, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 254.0, ""bullwhip"": 85.580078125, ""negotiation_proposals"": null}"
6,Retailer,64,-564.8880208333333,False,llm,Qwen/Qwen3-4B,,64,,49,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 457.0, ""bullwhip"": 83.88020833333334, ""negotiation_proposals"": null}"
6,Wholesaler,32,-564.8880208333333,False,llm,Qwen/Qwen3-4B,,32,,49,"{""inventory"": 0, ""backlog"": 98, ""incoming_shipments"": 24, ""pipeline_inventory"": 24, ""last_customer_demand"": 64, ""last_order"": 32, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 152, ""incoming_shipments"": 17, ""pipeline_inventory"": 17, ""last_customer_demand"": 64, ""last_order"": 32, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 457.0, ""bullwhip"": 83.88020833333334, ""negotiation_proposals"": null}"
6,Distributor,15,-564.8880208333333,False,llm,Qwen/Qwen3-4B,,15,,49,"{""inventory"": 0, ""backlog"": 18, ""incoming_shipments"": 6, ""pipeline_inventory"": 6, ""last_customer_demand"": 32, ""last_order"": 15, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 47, ""incoming_shipments"": 18, ""pipeline_inventory"": 18, ""last_customer_demand"": 32, ""last_order"": 15, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 457.0, ""bullwhip"": 83.88020833333334, ""negotiation_proposals"": null}"
6,Factory,55,-564.8880208333333,False,llm,Qwen/Qwen3-4B,,55,,49,"{""inventory"": 14, ""backlog"": 0, ""incoming_shipments"": 85, ""pipeline_inventory"": 85, ""last_customer_demand"": 15, ""last_order"": 45, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 49, ""backlog"": 0, ""incoming_shipments"": 80, ""pipeline_inventory"": 80, ""last_customer_demand"": 15, ""last_order"": 55, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 457.0, ""bullwhip"": 83.88020833333334, ""negotiation_proposals"": null}"
7,Retailer,56,-781.28828125,False,llm,Qwen/Qwen3-4B,,56,,24,"{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 24, ""pipeline_inventory"": 24, ""last_customer_demand"": 8, ""last_order"": 56, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 633.0, ""bullwhip"": 92.8828125, ""negotiation_proposals"": null}"
7,Wholesaler,56,-781.28828125,False,llm,Qwen/Qwen3-4B,,56,,24,"{""inventory"": 0, ""backlog"": 152, ""incoming_shipments"": 17, ""pipeline_inventory"": 17, ""last_customer_demand"": 64, ""last_order"": 32, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 202, ""incoming_shipments"": 6, ""pipeline_inventory"": 6, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 633.0, ""bullwhip"": 92.8828125, ""negotiation_proposals"": null}"
7,Distributor,32,-781.28828125,False,llm,Qwen/Qwen3-4B,,32,,24,"{""inventory"": 0, ""backlog"": 47, ""incoming_shipments"": 18, ""pipeline_inventory"": 18, ""last_customer_demand"": 32, ""last_order"": 15, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 76, ""incoming_shipments"": 30, ""pipeline_inventory"": 30, ""last_customer_demand"": 56, ""last_order"": 32, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 633.0, ""bullwhip"": 92.8828125, ""negotiation_proposals"": null}"
7,Factory,55,-781.28828125,False,llm,Qwen/Qwen3-4B,,55,,24,"{""inventory"": 49, ""backlog"": 0, ""incoming_shipments"": 80, ""pipeline_inventory"": 80, ""last_customer_demand"": 15, ""last_order"": 55, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 69, ""backlog"": 0, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 32, ""last_order"": 55, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 633.0, ""bullwhip"": 92.8828125, ""negotiation_proposals"": null}"
8,Retailer,56,-1031.8284374999998,False,llm,Qwen/Qwen3-4B,,56,,24,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 24, ""pipeline_inventory"": 24, ""last_customer_demand"": 8, ""last_order"": 56, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 17, ""pipeline_inventory"": 17, ""last_customer_demand"": 8, ""last_order"": 56, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 836.0, ""bullwhip"": 98.28437500000001, ""negotiation_proposals"": null}"
8,Wholesaler,56,-1031.8284374999998,False,llm,Qwen/Qwen3-4B,,56,,24,"{""inventory"": 0, ""backlog"": 202, ""incoming_shipments"": 6, ""pipeline_inventory"": 6, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 255, ""incoming_shipments"": 18, ""pipeline_inventory"": 18, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 836.0, ""bullwhip"": 98.28437500000001, ""negotiation_proposals"": null}"
8,Distributor,32,-1031.8284374999998,False,llm,Qwen/Qwen3-4B,,32,,24,"{""inventory"": 0, ""backlog"": 76, ""incoming_shipments"": 30, ""pipeline_inventory"": 30, ""last_customer_demand"": 56, ""last_order"": 32, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 117, ""incoming_shipments"": 47, ""pipeline_inventory"": 47, ""last_customer_demand"": 56, ""last_order"": 32, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 836.0, ""bullwhip"": 98.28437500000001, ""negotiation_proposals"": null}"
8,Factory,55,-1031.8284374999998,False,llm,Qwen/Qwen3-4B,,55,,24,"{""inventory"": 69, ""backlog"": 0, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 32, ""last_order"": 55, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 82, ""backlog"": 0, ""incoming_shipments"": 110, ""pipeline_inventory"": 110, ""last_customer_demand"": 32, ""last_order"": 55, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 836.0, ""bullwhip"": 98.28437500000001, ""negotiation_proposals"": null}"
9,Retailer,56,-1296.6485026041667,False,llm,Qwen/Qwen3-4B,,56,,9,"{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 17, ""pipeline_inventory"": 17, ""last_customer_demand"": 8, ""last_order"": 56, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 6, ""pipeline_inventory"": 6, ""last_customer_demand"": 8, ""last_order"": 56, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 1053.0, ""bullwhip"": 106.48502604166667, ""negotiation_proposals"": null}"
9,Wholesaler,56,-1296.6485026041667,False,llm,Qwen/Qwen3-4B,,56,,9,"{""inventory"": 0, ""backlog"": 255, ""incoming_shipments"": 18, ""pipeline_inventory"": 18, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 308, ""incoming_shipments"": 30, ""pipeline_inventory"": 30, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 1053.0, ""bullwhip"": 106.48502604166667, ""negotiation_proposals"": null}"
9,Distributor,47,-1296.6485026041667,False,llm,Qwen/Qwen3-4B,,47,,9,"{""inventory"": 0, ""backlog"": 117, ""incoming_shipments"": 47, ""pipeline_inventory"": 47, ""last_customer_demand"": 56, ""last_order"": 32, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 158, ""incoming_shipments"": 64, ""pipeline_inventory"": 64, ""last_customer_demand"": 56, ""last_order"": 47, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 1053.0, ""bullwhip"": 106.48502604166667, ""negotiation_proposals"": null}"
9,Factory,55,-1296.6485026041667,False,llm,Qwen/Qwen3-4B,,55,,9,"{""inventory"": 82, ""backlog"": 0, ""incoming_shipments"": 110, ""pipeline_inventory"": 110, ""last_customer_demand"": 32, ""last_order"": 55, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 105, ""backlog"": 0, ""incoming_shipments"": 110, ""pipeline_inventory"": 110, ""last_customer_demand"": 47, ""last_order"": 55, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 1053.0, ""bullwhip"": 106.48502604166667, ""negotiation_proposals"": null}"
10,Retailer,56,-1463.0838169642857,False,llm,Qwen/Qwen3-4B,,56,,1,"{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 6, ""pipeline_inventory"": 6, ""last_customer_demand"": 8, ""last_order"": 56, ""current_week"": 10, ""lead_time"": 2}","{""inventory"": 11, ""backlog"": 0, ""incoming_shipments"": 18, ""pipeline_inventory"": 18, ""last_customer_demand"": 8, ""last_order"": 56, ""current_week"": 10, ""lead_time"": 2}","{""cost"": 1186.0, ""bullwhip"": 115.83816964285714, ""negotiation_proposals"": null}"
10,Wholesaler,56,-1463.0838169642857,False,llm,Qwen/Qwen3-4B,,56,,1,"{""inventory"": 0, ""backlog"": 308, ""incoming_shipments"": 30, ""pipeline_inventory"": 30, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 10, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 349, ""incoming_shipments"": 47, ""pipeline_inventory"": 47, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 10, ""lead_time"": 2}","{""cost"": 1186.0, ""bullwhip"": 115.83816964285714, ""negotiation_proposals"": null}"
10,Distributor,56,-1463.0838169642857,False,llm,Qwen/Qwen3-4B,,56,,1,"{""inventory"": 0, ""backlog"": 158, ""incoming_shipments"": 64, ""pipeline_inventory"": 64, ""last_customer_demand"": 56, ""last_order"": 47, ""current_week"": 10, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 182, ""incoming_shipments"": 79, ""pipeline_inventory"": 79, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 10, ""lead_time"": 2}","{""cost"": 1186.0, ""bullwhip"": 115.83816964285714, ""negotiation_proposals"": null}"
10,Factory,55,-1463.0838169642857,False,llm,Qwen/Qwen3-4B,,55,,1,"{""inventory"": 105, ""backlog"": 0, ""incoming_shipments"": 110, ""pipeline_inventory"": 110, ""last_customer_demand"": 47, ""last_order"": 55, ""current_week"": 10, ""lead_time"": 2}","{""inventory"": 113, ""backlog"": 0, ""incoming_shipments"": 110, ""pipeline_inventory"": 110, ""last_customer_demand"": 56, ""last_order"": 55, ""current_week"": 10, ""lead_time"": 2}","{""cost"": 1186.0, ""bullwhip"": 115.83816964285714, ""negotiation_proposals"": null}"
11,Retailer,56,-1620.514794921875,False,llm,Qwen/Qwen3-4B,,56,,9,"{""inventory"": 11, ""backlog"": 0, ""incoming_shipments"": 18, ""pipeline_inventory"": 18, ""last_customer_demand"": 8, ""last_order"": 56, ""current_week"": 11, ""lead_time"": 2}","{""inventory"": 6, ""backlog"": 0, ""incoming_shipments"": 30, ""pipeline_inventory"": 30, ""last_customer_demand"": 8, ""last_order"": 56, ""current_week"": 11, ""lead_time"": 2}","{""cost"": 1310.0, ""bullwhip"": 125.14794921875, ""negotiation_proposals"": null}"
11,Wholesaler,56,-1620.514794921875,False,llm,Qwen/Qwen3-4B,,56,,9,"{""inventory"": 0, ""backlog"": 349, ""incoming_shipments"": 47, ""pipeline_inventory"": 47, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 11, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 390, ""incoming_shipments"": 64, ""pipeline_inventory"": 64, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 11, ""lead_time"": 2}","{""cost"": 1310.0, ""bullwhip"": 125.14794921875, ""negotiation_proposals"": null}"
11,Distributor,56,-1620.514794921875,False,llm,Qwen/Qwen3-4B,,56,,9,"{""inventory"": 0, ""backlog"": 182, ""incoming_shipments"": 79, ""pipeline_inventory"": 79, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 11, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 206, ""incoming_shipments"": 103, ""pipeline_inventory"": 103, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 11, ""lead_time"": 2}","{""cost"": 1310.0, ""bullwhip"": 125.14794921875, ""negotiation_proposals"": null}"
11,Factory,65,-1620.514794921875,False,llm,Qwen/Qwen3-4B,,65,,9,"{""inventory"": 113, ""backlog"": 0, ""incoming_shipments"": 110, ""pipeline_inventory"": 110, ""last_customer_demand"": 56, ""last_order"": 55, ""current_week"": 11, ""lead_time"": 2}","{""inventory"": 112, ""backlog"": 0, ""incoming_shipments"": 110, ""pipeline_inventory"": 110, ""last_customer_demand"": 56, ""last_order"": 65, ""current_week"": 11, ""lead_time"": 2}","{""cost"": 1310.0, ""bullwhip"": 125.14794921875, ""negotiation_proposals"": null}"
12,Retailer,56,-1709.7388888888888,False,llm,Qwen/Qwen3-4B,,56,,9,"{""inventory"": 6, ""backlog"": 0, ""incoming_shipments"": 30, ""pipeline_inventory"": 30, ""last_customer_demand"": 8, ""last_order"": 56, ""current_week"": 12, ""lead_time"": 2}","{""inventory"": 13, ""backlog"": 0, ""incoming_shipments"": 47, ""pipeline_inventory"": 47, ""last_customer_demand"": 8, ""last_order"": 56, ""current_week"": 12, ""lead_time"": 2}","{""cost"": 1382.0, ""bullwhip"": 132.38888888888889, ""negotiation_proposals"": null}"
12,Wholesaler,56,-1709.7388888888888,False,llm,Qwen/Qwen3-4B,,56,,9,"{""inventory"": 0, ""backlog"": 390, ""incoming_shipments"": 64, ""pipeline_inventory"": 64, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 12, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 414, ""incoming_shipments"": 79, ""pipeline_inventory"": 79, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 12, ""lead_time"": 2}","{""cost"": 1382.0, ""bullwhip"": 132.38888888888889, ""negotiation_proposals"": null}"
12,Distributor,56,-1709.7388888888888,False,llm,Qwen/Qwen3-4B,,56,,9,"{""inventory"": 0, ""backlog"": 206, ""incoming_shipments"": 103, ""pipeline_inventory"": 103, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 12, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 215, ""incoming_shipments"": 112, ""pipeline_inventory"": 112, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 12, ""lead_time"": 2}","{""cost"": 1382.0, ""bullwhip"": 132.38888888888889, ""negotiation_proposals"": null}"
